Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530094612
Firmware Version,2.10
Calibration Date,06/19/2012
Test Name,8530B_2-5_001
Test Start Time,10:52:38 AM
Test Start Date,09/12/2012
Test Length [D:H:M],0:2:0
Test Interval [M:S],0:1
Mass Average [mg/m3],0.017
Mass Minimum [mg/m3],0.009
Mass Maximum [mg/m3],3.20
Mass TWA [mg/m3],0.004
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,7200

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.029,,
2,0.029,,
3,0.031,,
4,0.032,,
5,0.029,,
6,0.028,,
7,0.029,,
8,0.028,,
9,0.028,,
10,0.030,,
11,0.030,,
12,0.030,,
13,0.031,,
14,0.030,,
15,0.029,,
16,0.029,,
17,0.028,,
18,0.029,,
19,0.030,,
20,0.030,,
21,0.030,,
22,0.030,,
23,0.029,,
24,0.030,,
25,0.029,,
26,0.029,,
27,0.030,,
28,0.028,,
29,0.028,,
30,0.029,,
31,0.030,,
32,0.030,,
33,0.029,,
34,0.028,,
35,0.028,,
36,0.029,,
37,0.028,,
38,0.029,,
39,0.029,,
40,0.029,,
41,0.030,,
42,0.029,,
43,0.028,,
44,0.029,,
45,0.029,,
46,0.029,,
47,0.030,,
48,0.030,,
49,0.028,,
50,0.028,,
51,0.028,,
52,0.028,,
53,0.029,,
54,0.030,,
55,0.030,,
56,0.029,,
57,0.028,,
58,0.029,,
59,0.026,,
60,0.025,,
61,0.046,,
62,0.086,,
63,0.088,,
64,0.045,,
65,0.037,,
66,0.055,,
67,0.037,,
68,0.031,,
69,0.029,,
70,0.039,,
71,0.044,,
72,0.032,,
73,0.054,,
74,0.064,,
75,0.047,,
76,0.133,,
77,0.175,,
78,0.078,,
79,0.031,,
80,0.027,,
81,0.028,,
82,0.028,,
83,0.027,,
84,0.026,,
85,0.026,,
86,0.026,,
87,0.028,,
88,0.028,,
89,0.027,,
90,0.028,,
91,0.028,,
92,0.027,,
93,0.028,,
94,0.029,,
95,0.027,,
96,0.027,,
97,0.027,,
98,0.029,,
99,0.030,,
100,0.029,,
101,0.031,,
102,0.029,,
103,0.028,,
104,0.027,,
105,0.027,,
106,0.027,,
107,0.028,,
108,0.030,,
109,0.029,,
110,0.028,,
111,0.029,,
112,0.029,,
113,0.029,,
114,0.029,,
115,0.028,,
116,0.027,,
117,0.028,,
118,0.028,,
119,0.027,,
120,0.027,,
121,0.027,,
122,0.027,,
123,0.029,,
124,0.029,,
125,0.029,,
126,0.027,,
127,0.025,,
128,0.027,,
