Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.8
Calibration Date,06/27/2011
Test Name,8530C_2-5_002
Test Start Time,11:42:49 AM
Test Start Date,12/15/2011
Test Length [D:H:M],0:0:49
Test Interval [M:S],0:1
Mass Average [mg/m3],0.018
Mass Minimum [mg/m3],0.008
Mass Maximum [mg/m3],0.134
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2957

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.031,,
2,0.030,,
3,0.029,,
4,0.028,,
5,0.028,,
6,0.028,,
7,0.029,,
8,0.028,,
9,0.028,,
10,0.027,,
11,0.028,,
12,0.028,,
13,0.027,,
14,0.027,,
15,0.028,,
16,0.028,,
17,0.028,,
18,0.027,,
19,0.028,,
20,0.028,,
21,0.028,,
22,0.028,,
23,0.028,,
24,0.027,,
25,0.027,,
26,0.028,,
27,0.027,,
28,0.027,,
29,0.026,,
30,0.027,,
31,0.027,,
32,0.027,,
33,0.027,,
34,0.027,,
35,0.027,,
36,0.027,,
37,0.026,,
38,0.024,,
39,0.025,,
40,0.026,,
41,0.026,,
42,0.025,,
43,0.026,,
44,0.026,,
45,0.026,,
46,0.026,,
47,0.025,,
48,0.025,,
49,0.024,,
50,0.023,,
51,0.022,,
52,0.022,,
53,0.023,,
54,0.022,,
55,0.021,,
56,0.020,,
57,0.020,,
58,0.022,,
59,0.022,,
60,0.021,,
61,0.023,,
62,0.022,,
63,0.022,,
64,0.023,,
65,0.024,,
66,0.025,,
67,0.023,,
68,0.024,,
69,0.023,,
70,0.023,,
71,0.022,,
72,0.022,,
73,0.022,,
74,0.022,,
75,0.022,,
76,0.022,,
77,0.023,,
78,0.024,,
79,0.024,,
80,0.023,,
81,0.023,,
82,0.023,,
83,0.023,,
84,0.023,,
85,0.024,,
86,0.024,,
87,0.023,,
88,0.023,,
89,0.023,,
90,0.024,,
91,0.024,,
92,0.024,,
93,0.024,,
94,0.023,,
95,0.023,,
96,0.024,,
97,0.024,,
98,0.024,,
99,0.024,,
100,0.024,,
101,0.024,,
102,0.024,,
103,0.024,,
104,0.025,,
105,0.025,,
106,0.024,,
107,0.024,,
108,0.023,,
109,0.022,,
110,0.023,,
111,0.024,,
112,0.024,,
113,0.024,,
114,0.024,,
115,0.023,,
116,0.024,,
117,0.025,,
118,0.024,,
119,0.024,,
120,0.024,,
121,0.024,,
122,0.024,,
123,0.022,,
124,0.023,,
125,0.021,,
126,0.022,,
127,0.023,,
128,0.023,,
129,0.022,,
130,0.023,,
131,0.023,,
132,0.032,,
133,0.035,,
134,0.022,,
135,0.022,,
136,0.022,,
137,0.022,,
138,0.022,,
139,0.022,,
140,0.023,,
141,0.023,,
142,0.023,,
143,0.023,,
144,0.023,,
145,0.024,,
146,0.023,,
147,0.023,,
148,0.023,,
149,0.024,,
150,0.023,,
151,0.023,,
152,0.023,,
153,0.023,,
154,0.023,,
155,0.023,,
156,0.023,,
157,0.023,,
158,0.023,,
159,0.024,,
160,0.024,,
161,0.024,,
162,0.025,,
163,0.024,,
164,0.024,,
165,0.024,,
166,0.024,,
167,0.024,,
168,0.024,,
169,0.023,,
170,0.023,,
171,0.024,,
172,0.024,,
173,0.024,,
174,0.024,,
175,0.024,,
176,0.024,,
177,0.024,,
178,0.024,,
179,0.024,,
180,0.023,,
181,0.024,,
182,0.025,,
183,0.024,,
184,0.024,,
185,0.025,,
186,0.025,,
187,0.024,,
188,0.024,,
189,0.024,,
190,0.024,,
191,0.024,,
192,0.024,,
193,0.024,,
194,0.024,,
195,0.025,,
196,0.025,,
197,0.024,,
198,0.023,,
199,0.024,,
200,0.023,,
201,0.023,,
202,0.024,,
203,0.024,,
204,0.024,,
205,0.023,,
206,0.023,,
207,0.024,,
208,0.024,,
209,0.024,,
210,0.024,,
211,0.024,,
212,0.025,,
213,0.026,,
214,0.025,,
215,0.024,,
216,0.024,,
217,0.024,,
218,0.023,,
219,0.024,,
220,0.024,,
221,0.024,,
222,0.024,,
223,0.023,,
224,0.024,,
225,0.024,,
226,0.024,,
227,0.026,,
228,0.026,,
229,0.024,,
230,0.025,,
231,0.025,,
232,0.024,,
233,0.024,,
234,0.023,,
235,0.023,,
236,0.024,,
237,0.024,,
238,0.024,,
239,0.024,,
240,0.024,,
241,0.024,,
242,0.023,,
243,0.024,,
