Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.4
Calibration Date,02/09/2010
Test Name,8530C_2-5_001
Test Start Time,09:48:01 AM
Test Start Date,11/16/2010
Test Length [D:H:M],0:8:6
Test Interval [M:S],0:1
Mass Average [mg/m3],0.015
Mass Minimum [mg/m3],0.005
Mass Maximum [mg/m3],0.760
Mass TWA [mg/m3],0.015
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,29217

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.012,,
2,0.012,,
3,0.013,,
4,0.011,,
5,0.012,,
6,0.013,,
7,0.013,,
8,0.013,,
9,0.013,,
10,0.012,,
11,0.011,,
12,0.012,,
13,0.011,,
14,0.012,,
15,0.012,,
16,0.013,,
17,0.013,,
18,0.012,,
19,0.012,,
20,0.012,,
21,0.012,,
22,0.012,,
23,0.012,,
24,0.013,,
25,0.012,,
26,0.012,,
27,0.011,,
28,0.012,,
29,0.019,,
30,0.022,,
31,0.015,,
32,0.029,,
33,0.022,,
34,0.015,,
35,0.017,,
36,0.022,,
37,0.015,,
38,0.013,,
39,0.014,,
40,0.016,,
41,0.014,,
42,0.015,,
43,0.014,,
44,0.013,,
45,0.013,,
46,0.012,,
47,0.016,,
48,0.014,,
49,0.013,,
50,0.012,,
51,0.012,,
52,0.013,,
53,0.012,,
54,0.012,,
55,0.012,,
56,0.012,,
57,0.011,,
58,0.012,,
59,0.015,,
60,0.013,,
61,0.012,,
62,0.013,,
63,0.014,,
64,0.012,,
65,0.012,,
66,0.012,,
67,0.011,,
68,0.012,,
69,0.014,,
70,0.015,,
71,0.015,,
72,0.014,,
73,0.012,,
74,0.013,,
75,0.015,,
76,0.013,,
77,0.011,,
78,0.013,,
79,0.012,,
80,0.012,,
81,0.012,,
82,0.012,,
83,0.012,,
84,0.012,,
85,0.012,,
86,0.012,,
87,0.012,,
88,0.014,,
89,0.014,,
90,0.012,,
91,0.014,,
92,0.015,,
93,0.012,,
94,0.013,,
95,0.015,,
96,0.016,,
97,0.013,,
98,0.012,,
99,0.013,,
100,0.012,,
101,0.012,,
102,0.012,,
103,0.013,,
104,0.013,,
105,0.013,,
106,0.013,,
107,0.011,,
108,0.011,,
109,0.011,,
110,0.012,,
111,0.014,,
112,0.014,,
113,0.012,,
114,0.013,,
115,0.012,,
116,0.013,,
117,0.014,,
118,0.015,,
119,0.015,,
120,0.013,,
121,0.014,,
122,0.014,,
123,0.012,,
124,0.011,,
125,0.012,,
126,0.015,,
127,0.015,,
128,0.013,,
129,0.013,,
130,0.012,,
131,0.012,,
132,0.012,,
133,0.012,,
134,0.012,,
135,0.012,,
136,0.013,,
137,0.014,,
138,0.014,,
139,0.015,,
140,0.011,,
141,0.012,,
142,0.012,,
143,0.014,,
144,0.012,,
145,0.013,,
146,0.013,,
147,0.013,,
148,0.012,,
149,0.011,,
150,0.011,,
151,0.012,,
152,0.013,,
153,0.013,,
154,0.012,,
155,0.012,,
156,0.011,,
157,0.012,,
158,0.012,,
159,0.013,,
160,0.012,,
161,0.012,,
162,0.011,,
163,0.011,,
164,0.011,,
165,0.012,,
166,0.012,,
167,0.012,,
168,0.013,,
169,0.013,,
170,0.013,,
171,0.012,,
172,0.011,,
173,0.011,,
174,0.013,,
175,0.013,,
176,0.012,,
177,0.012,,
178,0.012,,
179,0.013,,
180,0.014,,
181,0.012,,
182,0.012,,
183,0.012,,
184,0.013,,
185,0.011,,
186,0.011,,
187,0.012,,
188,0.012,,
189,0.011,,
190,0.012,,
191,0.012,,
192,0.012,,
193,0.012,,
194,0.012,,
195,0.012,,
196,0.012,,
197,0.020,,
198,0.022,,
199,0.011,,
200,0.013,,
201,0.013,,
202,0.012,,
203,0.011,,
204,0.012,,
205,0.012,,
206,0.011,,
207,0.012,,
208,0.012,,
209,0.012,,
210,0.013,,
211,0.012,,
212,0.011,,
213,0.012,,
214,0.013,,
215,0.013,,
216,0.023,,
217,0.025,,
218,0.011,,
219,0.013,,
220,0.013,,
221,0.013,,
222,0.014,,
223,0.014,,
224,0.012,,
225,0.013,,
226,0.017,,
227,0.015,,
228,0.016,,
