Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,2.10
Calibration Date,06/18/2012
Test Name,8530C_2-5_007
Test Start Time,10:56:26 AM
Test Start Date,08/30/2012
Test Length [D:H:M],0:0:41
Test Interval [M:S],0:1
Mass Average [mg/m3],0.021
Mass Minimum [mg/m3],0.016
Mass Maximum [mg/m3],0.047
Mass TWA [mg/m3],0.002
Photometric User Cal,1.00
Flow User Cal,1.00
Errors,
Number of Samples,2511

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.031,,
2,0.029,,
3,0.028,,
4,0.028,,
5,0.028,,
6,0.027,,
7,0.027,,
8,0.025,,
9,0.025,,
10,0.026,,
11,0.024,,
12,0.025,,
13,0.025,,
14,0.024,,
15,0.025,,
16,0.023,,
17,0.023,,
18,0.024,,
19,0.026,,
20,0.024,,
21,0.024,,
22,0.025,,
23,0.026,,
24,0.024,,
25,0.023,,
26,0.023,,
27,0.023,,
28,0.024,,
29,0.023,,
30,0.024,,
31,0.024,,
32,0.023,,
33,0.024,,
34,0.023,,
35,0.023,,
36,0.022,,
37,0.023,,
38,0.025,,
39,0.024,,
40,0.021,,
41,0.022,,
42,0.024,,
43,0.021,,
44,0.022,,
45,0.022,,
46,0.023,,
47,0.023,,
48,0.024,,
49,0.023,,
50,0.022,,
51,0.022,,
52,0.022,,
53,0.021,,
54,0.023,,
55,0.023,,
56,0.024,,
57,0.025,,
58,0.022,,
59,0.021,,
60,0.022,,
61,0.023,,
62,0.024,,
63,0.022,,
64,0.022,,
65,0.022,,
66,0.021,,
67,0.023,,
68,0.022,,
69,0.022,,
70,0.022,,
71,0.022,,
72,0.022,,
73,0.021,,
74,0.021,,
75,0.023,,
76,0.023,,
77,0.022,,
78,0.022,,
79,0.023,,
80,0.023,,
81,0.021,,
82,0.022,,
83,0.022,,
84,0.022,,
85,0.021,,
86,0.022,,
87,0.021,,
88,0.022,,
89,0.023,,
90,0.022,,
91,0.023,,
92,0.023,,
93,0.023,,
94,0.023,,
95,0.023,,
96,0.023,,
97,0.021,,
98,0.022,,
99,0.022,,
100,0.021,,
101,0.021,,
102,0.021,,
103,0.020,,
104,0.020,,
105,0.022,,
106,0.023,,
107,0.021,,
108,0.021,,
109,0.021,,
110,0.021,,
111,0.023,,
112,0.022,,
113,0.021,,
114,0.020,,
115,0.021,,
116,0.022,,
117,0.025,,
118,0.024,,
119,0.021,,
120,0.021,,
121,0.022,,
122,0.023,,
123,0.022,,
124,0.022,,
125,0.022,,
126,0.022,,
127,0.023,,
128,0.022,,
129,0.021,,
130,0.023,,
131,0.024,,
132,0.023,,
133,0.021,,
134,0.022,,
135,0.023,,
136,0.022,,
137,0.021,,
138,0.021,,
139,0.021,,
140,0.022,,
141,0.022,,
142,0.022,,
143,0.021,,
144,0.022,,
145,0.024,,
146,0.024,,
147,0.022,,
148,0.022,,
149,0.023,,
150,0.025,,
151,0.025,,
152,0.021,,
153,0.023,,
154,0.024,,
155,0.023,,
156,0.023,,
157,0.024,,
158,0.025,,
159,0.023,,
160,0.024,,
161,0.022,,
162,0.021,,
163,0.023,,
164,0.025,,
165,0.024,,
166,0.022,,
167,0.021,,
168,0.023,,
169,0.023,,
170,0.024,,
171,0.026,,
172,0.024,,
173,0.023,,
